"","hour","Corrected"
"1","2007-10-01",2.61886406460296
"2","2007-11-01",2.01666019417476
"3","2007-12-01",1.22689247311828
"4","2008-01-01",1.58441935483871
"5","2008-02-01",1.96544827586207
"6","2008-03-01",2.04318438761777
"7","2008-04-01",2.22611111111111
"8","2008-05-01",1.52900808625337
"9","2008-06-01",1.53483333333333
"10","2008-07-01",1.86792741935484
"11","2008-08-01",2.61408333333333
"12","2008-09-01",3.25381944444444
"13","2008-10-01",3.11626075268817
"14","2008-11-01",1.87740915395284
"15","2008-12-01",1.63395154777927
"16","2009-01-01",1.41478225806452
"17","2009-02-01",1.1148125
"18","2009-03-01",1.07532436069987
"19","2009-04-01",1.59601388888889
"20","2009-05-01",1.98908333333333
"21","2009-06-01",2.93624200278164
"22","2009-07-01",2.88939583333333
"23","2009-08-01",2.16597321428571
"24","2009-09-01",3.03345833333333
"25","2009-10-01",2.15480913978495
"26","2009-11-01",1.89722884882108
"27","2009-12-01",2.68482258064516
"28","2010-01-01",2.22562903225806
"29","2010-02-01",2.11539285714286
"30","2010-03-01",2.21527052489906
"31","2010-04-01",2.12990277777778
"32","2010-05-01",1.92659677419355
"33","2010-06-01",0.943013888888889
"34","2010-07-01",1.00333064516129
"35","2010-08-01",0.726731182795699
"36","2010-09-01",1.54459057971014
"37","2010-10-01",1.21281805359661
"38","2010-11-01",0.528893203883495
"39","2010-12-01",0.464970430107527
"40","2011-01-01",0.259540322580645
"41","2011-02-01",-0.00755357142857143
"42","2011-03-01",-0.471230148048452
"43","2011-04-01",-0.455375
"44","2011-05-01",-1.20785215053763
"45","2011-06-01",-1.05751388888889
"46","2011-07-01",0.629992424242424
"47","2011-10-01",1.72033333333333
"48","2011-11-01",1.75699306518724
"49","2011-12-01",0.457483870967742
"50","2012-01-01",-0.375254374158816
"51","2012-02-01",-0.121836206896552
"52","2012-03-01",-0.410543741588156
"53","2012-04-01",-0.531138888888889
"54","2012-05-01",1.09230448717949
"55","2012-08-01",1.52333680555556
"56","2012-09-01",1.85461111111111
"57","2012-10-01",1.49085752688172
"58","2012-11-01",0.872291262135922
"59","2012-12-01",0.277443548387097
"60","2013-01-01",-0.19935752688172
"61","2013-02-01",-0.63675
"62","2013-03-01",-1.16269717362046
"63","2013-04-01",-0.618013888888889
"64","2013-05-01",0.962094086021505
"65","2013-06-01",1.64847222222222
"66","2013-07-01",1.84213440860215
"67","2013-08-01",1.35284677419355
"68","2013-09-01",1.39148611111111
"69","2013-10-01",0.849271505376344
"70","2013-11-01",0.369961165048544
"71","2013-12-01",0.659755376344086
"72","2014-01-01",-0.0566021505376344
"73","2014-02-01",0.0495
"74","2014-03-01",-0.601405114401077
"75","2014-04-01",-0.660013888888889
"76","2014-05-01",-0.750096774193548
"77","2014-06-01",-0.131652777777778
"78","2014-07-01",1.23412365591398
"79","2014-08-01",1.91031989247312
"80","2014-09-01",1.86151388888889
"81","2014-10-01",1.93693279569892
"82","2014-11-01",1.21557836338419
"83","2014-12-01",0.827359195402299
"84","2015-01-01",0.790978494623656
"85","2015-02-01",0.399623456790123
"86","2015-03-01",0.177397039030956
"87","2015-04-01",-0.652763888888889
"88","2015-05-01",-0.317556451612903
"89","2015-06-01",-0.834833333333333
"90","2015-07-01",0.0306693548387097
"91","2015-08-01",0.760319892473118
"92","2015-09-01",1.27409722222222
"93","2015-10-01",1.33915053763441
"94","2015-11-01",1.04603606102635
"95","2015-12-01",1.35088440860215
"96","2016-01-01",1.19642204301075
"97","2016-02-01",1.79964367816092
"98","2016-03-01",1.18719515477793
"99","2016-04-01",1.45955555555556
"100","2016-05-01",0.705333333333333
"101","2016-06-01",1.24415277777778
"102","2016-07-01",1.06988978494624
"103","2016-08-01",0.755655913978495
"104","2016-09-01",1.19629166666667
"105","2016-10-01",1.20859946236559
"106","2016-11-01",0.438893203883495
"107","2016-12-01",0.119379032258065
"108","2017-01-01",0.0113010752688172
"109","2017-02-01",-0.22660119047619
"110","2017-03-01",-0.636532974427995
"111","2017-04-01",-0.729486111111111
"112","2017-05-01",-0.346333333333333
"113","2017-06-01",1.91980555555556
"114","2017-07-01",1.60234946236559
"115","2017-08-01",1.79799462365591
"116","2017-09-01",2.661625
"117","2017-10-01",2.62131627906977
"118","2017-11-01",2.69451040221914
"119","2017-12-01",1.5672268907563
"120","2018-01-01",1.13390188172043
"121","2018-02-01",0.295674055829228
"122","2018-03-01",-0.127724091520861
"123","2018-04-01",-0.178625
"124","2018-05-01",1.02560887096774
"125","2018-06-01",2.47071527777778
